"","participant","text","tier_name","word","duration","vot","relative_vot","language","vot_ms"
"1","314768","t","MAU","tipping",0.628337869546498,0.127007785591274,0.202132947490403,"english",127.007785591274
"2","314768","t","MAU","teller",0.603672502870264,0.0936725028702641,0.155171061171218,"english",93.6725028702641
"3","314768","p","MAU","penny",0.576579057835821,0.113501305970149,0.196852980398168,"english",113.501305970149
"4","314768","p","MAU","pass",0.785524959816303,0.0562525832376578,0.0716114523602313,"english",56.2525832376578
"5","314768","p","MAU","parrot",0.672307306116436,0.0851084984242844,0.12659166076286,"english",85.1084984242844
"6","314768","k","MAU","kitten",0.40303839695752,0.0870157146957519,0.215899317168342,"english",87.0157146957519
"7","314768","k","MAU","kennel",0.396477008403514,0.0832287533335266,0.209920755981948,"english",83.2287533335266
"8","314768","k","MAU","cabbage",0.774768599311137,0.144768599311137,0.186853983808654,"english",144.768599311137
"9","314768","t","MAU","tiro",0.289343465401861,0.021318314969931,0.0736782319943621,"spanish",21.318314969931
"10","314768","t","MAU","tema",0.313643797477829,0.0220734041071229,0.0703773015268481,"spanish",22.0734041071229
"11","314768","t","MAU","talla",0.311210993111366,0.0187508610792193,0.0602512812666272,"spanish",18.7508610792193
"12","314768","k","MAU","quiso",0.34311072402411,0.0631107240241103,0.183936903177866,"spanish",63.1107240241103
"13","314768","k","MAU","queja",0.382881910160735,0.0448262772675087,0.117075986297421,"spanish",44.8262772675087
"14","314768","p","MAU","piso",0.526552346440873,0.0263683983926521,0.0500774492239645,"spanish",26.3683983926521
"15","314768","p","MAU","pena",0.30732409586682,0.0182820895522388,0.0594879796218822,"spanish",18.2820895522388
"16","314768","p","MAU","pato",0.276855324339839,0.0168553243398392,0.060881344362911,"spanish",16.8553243398392
"17","314768","k","MAU","cama",0.340483191016073,0.0216806831228473,0.0636762216018582,"spanish",21.6806831228473
"18","314768","t","MAU","tir",0.353773715556831,0.0602957376578644,0.170435888836344,"french",60.2957376578644
"19","314768","t","MAU","terre",0.339764366570713,0.0245338715780683,0.0722084891529148,"french",24.5338715780683
"20","314768","t","MAU","tasse",0.510776173220436,0.0238780496555684,0.046748558189427,"french",23.8780496555684
"21","314768","k","MAU","quitte",0.403213497416763,0.0576588978185993,0.142998431818375,"french",57.6588978185993
"22","314768","k","MAU","quelle",0.392733259370106,0.0288609880567687,0.0734875067700099,"french",28.8609880567687
"23","314768","p","MAU","pere",0.489242637831242,0.014861842321047,0.0303772426437072,"french",14.861842321047
"24","314768","p","MAU","patte",0.506337722445465,0.0277747129735937,0.0548541255023423,"french",27.7747129735937
"25","314767","t","MAU","teller",0.550541787456946,0.0647783653846153,0.117662940144541,"english",64.7783653846153
"26","314767","t","MAU","tacky",0.69503975315729,0.0550397531572904,0.0791893598995835,"english",55.0397531572904
"27","314767","p","MAU","penny",0.417816846280144,0.0155053327646081,0.0371103580495934,"english",15.5053327646081
"28","314767","p","MAU","pass",0.505384343171104,0.0170692594718714,0.0337748086234093,"english",17.0692594718714
"29","314767","p","MAU","parrot",0.792286285306391,0.0179241902091882,0.0226233755923929,"english",17.9241902091882
"30","314767","k","MAU","kitten",0.617963544058554,0.0583327568886338,0.0943951426414673,"english",58.3327568886338
"31","314767","k","MAU","kennel",0.599092673650976,0.0770543197474167,0.128618364297187,"english",77.0543197474167
"32","314767","k","MAU","cabbage",0.602348970292767,0.0323489702927669,0.0537046992494134,"english",32.3489702927669
"33","314767","t","MAU","tir",0.807127250135049,0.0273694529940103,0.0339097124888681,"french",27.3694529940103
"34","314767","t","MAU","terre",0.591136064035496,0.0497570281675491,0.0841718703945652,"french",49.7570281675491
"35","314767","t","MAU","tasse",0.484404489627258,0.0256774070957145,0.0530081938659836,"french",25.6774070957145
"36","314767","k","MAU","quitte",0.4721467110672,0.076761337543054,0.16257941809983,"french",76.761337543054
"37","314767","k","MAU","quelle",0.39463750717566,0.0504515355912744,0.127842728260539,"french",50.4515355912744
"38","314767","p","MAU","pile",0.423943160568492,0.0168348737083811,0.0397102141848595,"french",16.8348737083811
"39","314767","p","MAU","pere",0.50923874282434,0.0147663030998851,0.0289968179129268,"french",14.7663030998851
"40","314767","p","MAU","patte",0.4650540815155,0.0236729621125144,0.0509036756227789,"french",23.6729621125144
"41","314767","t","MAU","tiro",0.411922997990815,0.0179305109070036,0.043528792989129,"spanish",17.9305109070036
"42","314767","t","MAU","tema",0.416319446039035,0.0238968656037495,0.0574003108216781,"spanish",23.8968656037495
"43","314767","t","MAU","talla",0.397069259471871,0.0225010332950631,0.0566677796336866,"spanish",22.5010332950631
"44","314767","k","MAU","quiso",0.57173227022393,0.0642363593929186,0.112353915877023,"spanish",64.2363593929186
"45","314767","k","MAU","queja",0.591186348306544,0.0511863483065443,0.0865824260880987,"spanish",51.1863483065443
"46","314767","p","MAU","piso",0.302810613703538,0.0180477037887485,0.0596006314574491,"spanish",18.0477037887485
"47","314767","p","MAU","pena",0.650785020809414,0.0207850208094145,0.0319383823302557,"spanish",20.7850208094145
"48","314767","p","MAU","pato",0.35369947285681,0.0133599885189437,0.0377721471028381,"spanish",13.3599885189437
"49","314767","k","MAU","cama",0.528291396383467,0.0439473306544202,0.083187670583453,"spanish",43.9473306544202
"50","314763","t","MAU","tipping",0.682983765068886,0.0878946613088405,0.128692167814524,"english",87.8946613088405
"51","314763","t","MAU","teller",0.621122793053961,0.110747273249139,0.178301737575291,"english",110.747273249139
"52","314763","t","MAU","tacky",0.558257444747417,0.0773473019517796,0.138551312982087,"english",77.3473019517796
"53","314763","p","MAU","penny",0.456044051377727,0.00878946613088405,0.0192732831495789,"english",8.78946613088405
"54","314763","p","MAU","pass",0.54791401887084,0.0125013579596093,0.0228162768774789,"english",12.5013579596093
"55","314763","p","MAU","parrot",0.444959787600459,0.0149597876004592,0.033620538343775,"english",14.9597876004592
"56","314763","k","MAU","kitten",0.796968782290471,0.102162894661309,0.128189330537759,"english",102.162894661309
"57","314763","k","MAU","kennel",0.683702719575201,0.0922893943742824,0.134984682277736,"english",92.2893943742824
"58","314763","k","MAU","cabbage",0.740015337973594,0.084818348163031,0.11461701374365,"english",84.818348163031
"59","314763","t","MAU","tiro",0.411604607176472,0.014261226092604,0.0346478777058237,"spanish",14.261226092604
"60","314763","t","MAU","tema",0.371335821184163,0.0144910160734787,0.0390240188174356,"spanish",14.4910160734787
"61","314763","t","MAU","talla",0.412527805683123,0.0131841991963261,0.0319595407017323,"spanish",13.1841991963261
"62","314763","k","MAU","quiso",0.479003860505166,0.0453536452353616,0.0946832561798787,"spanish",45.3536452353616
"63","314763","k","MAU","queja",0.462523887772675,0.0370329506314581,0.0800671092033614,"spanish",37.0329506314581
"64","314763","p","MAU","piso",0.433427202927669,0.0114263059701493,0.0263626876508166,"spanish",11.4263059701493
"65","314763","p","MAU","pena",0.383158176664753,0.0168757749712973,0.0440438857867906,"spanish",16.8757749712973
"66","314763","p","MAU","pato",0.419189186280138,0.00820350172215845,0.0195699268746789,"spanish",8.20350172215845
"67","314763","k","MAU","cama",0.400556666188289,0.0279505022962113,0.0697791465117513,"spanish",27.9505022962113
"68","314763","t","MAU","tir",0.366412575344432,0.0566041618828932,0.154482039350546,"french",56.6041618828932
"69","314763","t","MAU","terre",0.415205087543054,0.0279505022962112,0.0673173405981277,"french",27.9505022962112
"70","314763","t","MAU","tasse",0.64955983783008,0.0152936710677382,0.0235446685232698,"french",15.2936710677382
"71","314763","k","MAU","quitte",0.450322510045924,0.0492210103329507,0.109301687645885,"french",49.2210103329507
"72","314763","k","MAU","quelle",0.525478767221584,0.0354787672215844,0.0675170329130039,"french",35.4787672215844
"73","314763","p","MAU","pile",0.552794789777016,0.0820350172215843,0.148400489184558,"french",82.0350172215844
"74","314763","p","MAU","pere",0.595140689580941,0.0194833165901263,0.0327373290571766,"french",19.4833165901263
"75","314763","p","MAU","patte",0.738038919436469,0.0134369039029727,0.0182062267302007,"french",13.4369039029727
"76","314761","t","MAU","tiro",0.223138418484501,0.0467599598163031,0.209555844905081,"spanish",46.7599598163031
"77","314761","t","MAU","tema",0.281296574322706,0.0377689717122459,0.1342674428339,"spanish",37.7689717122459
"78","314761","t","MAU","talla",0.374055708944295,0.0195252259717477,0.0521987113279305,"spanish",19.5252259717477
"79","314761","k","MAU","quiso",0.296302989228078,0.0656280137772676,0.221489543349664,"spanish",65.6280137772676
"80","314761","k","MAU","queja",0.341265766861007,0.145457371585642,0.426229014775116,"spanish",145.457371585642
"81","314761","p","MAU","piso",0.27457278661255,0.0383220723306544,0.13956981244733,"spanish",38.3220723306544
"82","314761","k","MAU","cama",0.239584253013777,0.0464083811710677,0.193703803932385,"spanish",46.4083811710677
"83","314761","t","MAU","tipping",0.542760063863375,0.080423615097589,0.148175262795004,"english",80.423615097589
"84","314761","t","MAU","teller",0.287022109027964,0.0500822438971008,0.174489150214632,"english",50.0822438971008
"85","314761","t","MAU","tacky",0.326968782290471,0.0715462543053961,0.218816774507348,"english",71.5462543053961
"86","314761","p","MAU","penny",0.422994449626866,0.0788415111940298,0.186388996979932,"english",78.8415111940298
"87","314761","p","MAU","parrot",0.270776173220436,0.0235850674512055,0.0871017090266842,"english",23.5850674512055
"88","314761","k","MAU","kitten",0.407124595927184,0.112648914840972,0.276693955530803,"english",112.648914840972
