"","X","participant","text","tier_name","word","duration","vot","relative_vot","language","vot_ms","vowel","sp_eng_p","fr_sp_p","fr_eng_p"
"168",443,314829,"p","MAU","patte",0.300619037248396,0.0291392777364909,0.0969309129694727,"french",29.1392777364909,"a",0.643294470888396,0.46922276889797,0.746212210613391
"169",444,314828,"t","MAU","tiro",0.40048240625824,0.0188019862371182,0.0469483451540046,"spanish",18.8019862371182,"i",0.445481348044379,0.982281227415083,0.448008298937395
"170",445,314828,"t","MAU","tema",0.407171833875395,0.0126568312284731,0.0310847415647772,"spanish",12.6568312284731,"e",0.445481348044379,0.982281227415083,0.448008298937395
"171",446,314828,"t","MAU","talla",0.416114127067487,0.0184578788748565,0.0443577318677838,"spanish",18.4578788748565,"a",0.445481348044379,0.982281227415083,0.448008298937395
"172",447,314828,"k","MAU","quiso",0.429237266791045,0.044562593283582,0.103818090206215,"spanish",44.562593283582,"i",0.445481348044379,0.982281227415083,0.448008298937395
"173",448,314828,"k","MAU","queja",0.348642975028703,0.0283020809414466,0.0811778322483526,"spanish",28.3020809414466,"e",0.445481348044379,0.982281227415083,0.448008298937395
"174",449,314828,"p","MAU","piso",0.364256630309989,0.0269543628013778,0.0739982763757495,"spanish",26.9543628013778,"i",0.445481348044379,0.982281227415083,0.448008298937395
"175",450,314828,"p","MAU","pato",0.398780831355303,0.0161317164179103,0.0404525873600414,"spanish",16.1317164179103,"a",0.445481348044379,0.982281227415083,0.448008298937395
"176",451,314828,"k","MAU","cama",0.400343328610428,0.0371035120621512,0.0926792315758969,"spanish",37.1035120621512,"a",0.445481348044379,0.982281227415083,0.448008298937395
"177",452,314828,"t","MAU","tipping",0.468727557113412,0.0217392795637198,0.0463793502937994,"english",21.7392795637198,"i",0.445481348044379,0.982281227415083,0.448008298937395
"178",453,314828,"t","MAU","teller",0.455173607204363,0.0440961789609643,0.0968777149268369,"english",44.0961789609643,"e",0.445481348044379,0.982281227415083,0.448008298937395
"179",454,314828,"t","MAU","tacky",0.460615702585589,0.0356224941366534,0.0773366907308902,"english",35.6224941366534,"a",0.445481348044379,0.982281227415083,0.448008298937395
"180",455,314828,"p","MAU","penny",0.355075897222481,0.0200985792192881,0.0566036145413016,"english",20.0985792192881,"e",0.445481348044379,0.982281227415083,0.448008298937395
"181",456,314828,"p","MAU","pass",0.417787797789897,0.0254308553386912,0.0608702682874434,"english",25.4308553386912,"a",0.445481348044379,0.982281227415083,0.448008298937395
"182",457,314828,"p","MAU","parrot",0.61403969575201,0.0225010332950631,0.0366442649404063,"english",22.5010332950631,"a",0.445481348044379,0.982281227415083,0.448008298937395
"183",458,314828,"k","MAU","kitten",0.471809983400644,0.046058926644678,0.0976217720377621,"english",46.058926644678,"i",0.445481348044379,0.982281227415083,0.448008298937395
"184",459,314828,"k","MAU","kennel",0.511265326481213,0.0671722007426183,0.131384229016529,"english",67.1722007426183,"e",0.445481348044379,0.982281227415083,0.448008298937395
"185",460,314828,"k","MAU","cabbage",0.556601865671642,0.0400799655568312,0.0720083205406929,"english",40.0799655568312,"a",0.445481348044379,0.982281227415083,0.448008298937395
"186",461,314828,"t","MAU","tir",0.369193150832377,0.0198934916762342,0.0538836964645273,"french",19.8934916762342,"i",0.445481348044379,0.982281227415083,0.448008298937395
"187",462,314828,"t","MAU","terre",0.383111889672969,0.020918929391504,0.0546026629697155,"french",20.918929391504,"e",0.445481348044379,0.982281227415083,0.448008298937395
"188",463,314828,"t","MAU","tasse",0.505003964552239,0.019248930826636,0.0381163954696931,"french",19.248930826636,"a",0.445481348044379,0.982281227415083,0.448008298937395
"189",464,314828,"k","MAU","quitte",0.438862601894374,0.0509789035591274,0.116161421226311,"french",50.9789035591274,"i",0.445481348044379,0.982281227415083,0.448008298937395
"190",465,314828,"k","MAU","quelle",0.420663253200524,0.0389666331802526,0.0926314168964927,"french",38.9666331802526,"e",0.445481348044379,0.982281227415083,0.448008298937395
"191",466,314828,"p","MAU","pile",0.5116883826062,0.026251205510907,0.0513031102586321,"french",26.251205510907,"i",0.445481348044379,0.982281227415083,0.448008298937395
"192",467,314828,"p","MAU","pere",0.473912601176809,0.0140924440298508,0.0297363775406198,"french",14.0924440298508,"e",0.445481348044379,0.982281227415083,0.448008298937395
"193",468,314828,"p","MAU","patte",0.551463963521993,0.0416620694603904,0.0755481268337288,"french",41.6620694603904,"a",0.445481348044379,0.982281227415083,0.448008298937395
"194",495,314825,"t","MAU","tipping",0.540034362500766,0.0278276360037329,0.0515293802321579,"english",27.8276360037329,"i",0.0814918512858265,0.733936773835136,0.350305981257271
"195",496,314825,"t","MAU","teller",0.421921390880992,0.0212412098163031,0.0503439983736081,"english",21.2412098163031,"e",0.0814918512858265,0.733936773835136,0.350305981257271
"196",497,314825,"t","MAU","tacky",0.426683729190586,0.0232041905855339,0.0543826469070007,"english",23.2041905855339,"a",0.0814918512858265,0.733936773835136,0.350305981257271
"197",498,314825,"p","MAU","penny",0.383640908438576,0.017051564293915,0.0444466789616234,"english",17.051564293915,"e",0.0814918512858265,0.733936773835136,0.350305981257271
"198",499,314825,"p","MAU","pass",0.447164420150143,0.0182283296820863,0.0407642667007492,"english",18.2283296820863,"a",0.0814918512858265,0.733936773835136,0.350305981257271
"199",500,314825,"p","MAU","parrot",0.375697815011481,0.0123931472445465,0.0329870091050911,"english",12.3931472445465,"a",0.0814918512858265,0.733936773835136,0.350305981257271
"200",501,314825,"k","MAU","cabbage",0.538485841525545,0.0296644481917337,0.0550886316856419,"english",29.6644481917337,"a",0.0814918512858265,0.733936773835136,0.350305981257271
"201",502,314825,"t","MAU","tiro",0.29932615128247,0.0175789322617681,0.0587283542933043,"spanish",17.5789322617681,"i",0.0814918512858265,0.733936773835136,0.350305981257271
"202",503,314825,"t","MAU","tema",0.316806723593571,0.0152350746268657,0.048089492716735,"spanish",15.2350746268657,"e",0.0814918512858265,0.733936773835136,0.350305981257271
"203",504,314825,"t","MAU","talla",0.334714791188289,0.0171138956659013,0.0511297860639629,"spanish",17.1138956659013,"a",0.0814918512858265,0.733936773835136,0.350305981257271
"204",505,314825,"k","MAU","quiso",0.318082282588367,0.0280822825883666,0.0882862206591626,"spanish",28.0822825883666,"i",0.0814918512858265,0.733936773835136,0.350305981257271
"205",506,314825,"k","MAU","queja",0.324081778873032,0.0226816018709654,0.0699872789819865,"spanish",22.6816018709654,"e",0.0814918512858265,0.733936773835136,0.350305981257271
"206",507,314825,"p","MAU","piso",0.297580830223881,0.0110747273249139,0.037215862717306,"spanish",11.0747273249139,"i",0.0814918512858265,0.733936773835136,0.350305981257271
"207",508,314825,"p","MAU","pena",0.312412736479486,0.0187561218597172,0.0600363546988386,"spanish",18.7561218597172,"e",0.0814918512858265,0.733936773835136,0.350305981257271
"208",509,314825,"p","MAU","pato",0.269491704936854,0.0114849024110218,0.0426169050869782,"spanish",11.4849024110218,"a",0.0814918512858265,0.733936773835136,0.350305981257271
"209",510,314825,"k","MAU","cama",0.334963601074378,0.024963601074378,0.0745263097074088,"spanish",24.963601074378,"a",0.0814918512858265,0.733936773835136,0.350305981257271
"210",511,314825,"t","MAU","tir",0.331191419193635,0.0337515499425947,0.1019094939862,"french",33.7515499425947,"i",0.0814918512858265,0.733936773835136,0.350305981257271
"211",512,314825,"t","MAU","terre",0.525972432358586,0.00769882719382431,0.0146373207418893,"french",7.69882719382431,"e",0.0814918512858265,0.733936773835136,0.350305981257271
"212",513,314825,"t","MAU","tasse",0.517689890344533,0.0163965134788617,0.0316724621915052,"french",16.3965134788617,"a",0.0814918512858265,0.733936773835136,0.350305981257271
"213",514,314825,"k","MAU","quitte",0.465107886050517,0.0638115241102182,0.13719725256021,"french",63.8115241102182,"i",0.0814918512858265,0.733936773835136,0.350305981257271
"214",515,314825,"k","MAU","quelle",0.371829550010975,0.0518298220211877,0.139391347513015,"french",51.8298220211877,"e",0.0814918512858265,0.733936773835136,0.350305981257271
"215",516,314825,"p","MAU","pile",0.444433017948658,0.0218076420780711,0.0490684562068031,"french",21.8076420780711,"i",0.0814918512858265,0.733936773835136,0.350305981257271
"216",517,314825,"p","MAU","pere",0.574631370551091,0.0159968283582089,0.0278384181198939,"french",15.9968283582089,"e",0.0814918512858265,0.733936773835136,0.350305981257271
"217",518,314825,"p","MAU","patte",0.523075224869428,0.0125909940176538,0.0240710961235009,"french",12.5909940176538,"a",0.0814918512858265,0.733936773835136,0.350305981257271
"218",544,314821,"t","MAU","tiro",0.570588405568312,0.0237315585533869,0.0415913788674869,"spanish",23.7315585533869,"i",0.0842549088956331,0.572399112969453,0.0650807730457435
"219",545,314821,"t","MAU","tema",0.460910419058553,0.0175482563145808,0.0380730302222816,"spanish",17.5482563145808,"e",0.0842549088956331,0.572399112969453,0.0650807730457435
"220",546,314821,"t","MAU","talla",0.571229147531573,0.0221494546498279,0.0387750778221688,"spanish",22.1494546498279,"a",0.0842549088956331,0.572399112969453,0.0650807730457435
"221",547,314821,"k","MAU","quiso",0.920585045924225,0.0393768082663605,0.0427736779352395,"spanish",39.3768082663605,"i",0.0842549088956331,0.572399112969453,0.0650807730457435
"222",548,314821,"k","MAU","queja",1.0457359608209,0.0357359608208956,0.0341730247019937,"spanish",35.7359608208956,"e",0.0842549088956331,0.572399112969453,0.0650807730457435
"223",549,314821,"p","MAU","piso",0.535427254607312,0.0161726176808266,0.0302050699542513,"spanish",16.1726176808266,"i",0.0842549088956331,0.572399112969453,0.0650807730457435
"224",550,314821,"p","MAU","pena",0.618573154837828,0.0169230657372978,0.0273582285376328,"spanish",16.9230657372978,"e",0.0842549088956331,0.572399112969453,0.0650807730457435
"225",551,314821,"p","MAU","pato",0.582700256171068,0.0170222660734788,0.0292127314055641,"spanish",17.0222660734788,"a",0.0842549088956331,0.572399112969453,0.0650807730457435
"226",552,314821,"k","MAU","cama",0.72326652195752,0.0218271742250287,0.0301786043766459,"spanish",21.8271742250287,"a",0.0842549088956331,0.572399112969453,0.0650807730457435
"227",553,314821,"t","MAU","tipping",0.926059618972445,0.0377361079219288,0.0407491128527997,"english",37.7361079219288,"i",0.0842549088956331,0.572399112969453,0.0650807730457435
"228",554,314821,"t","MAU","teller",0.79286442322542,0.0928927039349805,0.117160893103372,"english",92.8927039349805,"e",0.0842549088956331,0.572399112969453,0.0650807730457435
"229",555,314821,"t","MAU","tacky",0.628033640786991,0.0324331300229621,0.0516423451175642,"english",32.4331300229621,"a",0.0842549088956331,0.572399112969453,0.0650807730457435
"230",556,314821,"p","MAU","penny",0.651322444387019,0.0622294202066589,0.0955431840909843,"english",62.2294202066589,"e",0.0842549088956331,0.572399112969453,0.0650807730457435
"231",557,314821,"p","MAU","pass",0.899471254305396,0.0210947187141217,0.0234523544950992,"english",21.0947187141217,"a",0.0842549088956331,0.572399112969453,0.0650807730457435
"232",558,314821,"p","MAU","parrot",1.15992095292767,0.0443837404300503,0.03826445269225,"english",44.3837404300503,"a",0.0842549088956331,0.572399112969453,0.0650807730457435
"233",559,314821,"k","MAU","kitten",1.0865860684558,0.0371794417336394,0.0342167480450739,"english",37.1794417336394,"i",0.0842549088956331,0.572399112969453,0.0650807730457435
"234",560,314821,"k","MAU","kennel",0.869995648075098,0.0545686180810762,0.062722863271571,"english",54.5686180810762,"e",0.0842549088956331,0.572399112969453,0.0650807730457435
"235",561,314821,"t","MAU","tir",0.908817157003444,0.0287122560275546,0.0315929951435168,"french",28.7122560275546,"i",0.0842549088956331,0.572399112969453,0.0650807730457435
"236",562,314821,"t","MAU","terre",0.606732100315729,0.0213291044776119,0.0351540728873794,"french",21.3291044776119,"e",0.0842549088956331,0.572399112969453,0.0650807730457435
"237",563,314821,"t","MAU","tasse",0.88613171641791,0.0161317164179104,0.0182046484952837,"french",16.1317164179104,"a",0.0842549088956331,0.572399112969453,0.0650807730457435
"238",564,314821,"k","MAU","quitte",0.733194204832628,0.0550806544202067,0.0751242359216143,"french",55.0806544202067,"i",0.0842549088956331,0.572399112969453,0.0650807730457435
"239",565,314821,"k","MAU","quelle",0.867588239092997,0.0316420780711826,0.0364713082144384,"french",31.6420780711826,"e",0.0842549088956331,0.572399112969453,0.0650807730457435
"240",566,314821,"p","MAU","pile",0.988006802525832,0.0180068025258323,0.0182253831449318,"french",18.0068025258323,"i",0.0842549088956331,0.572399112969453,0.0650807730457435
"241",567,314821,"p","MAU","pere",1.03224461121478,0.019874836747669,0.0192539990344728,"french",19.874836747669,"e",0.0842549088956331,0.572399112969453,0.0650807730457435
"242",568,314821,"p","MAU","patte",1.19569247273249,0.00966841274397257,0.00808603630486821,"french",9.66841274397257,"a",0.0842549088956331,0.572399112969453,0.0650807730457435
"243",644,314815,"t","MAU","tir",0.395037988542265,0.0700468147113727,0.177316654962358,"french",70.0468147113727,"i",0.0796614307851594,0.328976915868816,0.262934079856968
"244",645,314815,"t","MAU","terre",0.606900378499358,0.0584121489692256,0.0962466840334776,"french",58.4121489692256,"e",0.0796614307851594,0.328976915868816,0.262934079856968
"245",646,314815,"t","MAU","tasse",0.612648731694452,0.0250793626558791,0.0409359578473542,"french",25.0793626558791,"a",0.0796614307851594,0.328976915868816,0.262934079856968
"246",647,314815,"k","MAU","quitte",0.50523926880023,0.0502464480482204,0.0994507971788071,"french",50.2464480482204,"i",0.0796614307851594,0.328976915868816,0.262934079856968
"247",648,314815,"k","MAU","quelle",0.529834665614237,0.0615262629161883,0.116123513445201,"french",61.5262629161883,"e",0.0796614307851594,0.328976915868816,0.262934079856968
"248",649,314815,"p","MAU","pile",0.465038511285996,0.039063954298394,0.0840015468619327,"french",39.063954298394,"i",0.0796614307851594,0.328976915868816,0.262934079856968
"249",650,314815,"p","MAU","pere",0.496442299200265,0.0338259769040595,0.0681367743211062,"french",33.8259769040595,"e",0.0796614307851594,0.328976915868816,0.262934079856968
"250",651,314815,"p","MAU","patte",0.611553007934159,0.0246094458660593,0.0402409039719887,"french",24.6094458660593,"a",0.0796614307851594,0.328976915868816,0.262934079856968
"251",652,314815,"t","MAU","tipping",0.49291206587256,0.0783768067098327,0.159007685419688,"english",78.3768067098327,"i",0.0796614307851594,0.328976915868816,0.262934079856968
"252",653,314815,"t","MAU","teller",0.358298744259472,0.0755859590854964,0.210957923510775,"english",75.5859590854964,"e",0.0796614307851594,0.328976915868816,0.262934079856968
"253",654,314815,"t","MAU","tacky",0.43111303149556,0.0840890262330313,0.195050996118862,"english",84.0890262330313,"a",0.0796614307851594,0.328976915868816,0.262934079856968
"254",655,314815,"p","MAU","penny",0.309558228875136,0.0348337402407984,0.112527263020519,"english",34.8337402407984,"e",0.0796614307851594,0.328976915868816,0.262934079856968
"255",656,314815,"p","MAU","pass",0.406924715870408,0.0165763023823192,0.0407355506702577,"english",16.5763023823192,"a",0.0796614307851594,0.328976915868816,0.262934079856968
"256",657,314815,"p","MAU","parrot",0.579332448335247,0.0123931472445464,0.0213921165302565,"english",12.3931472445464,"a",0.0796614307851594,0.328976915868816,0.262934079856968
"257",658,314815,"k","MAU","kitten",0.48316512126755,0.114836889849432,0.237676282485303,"english",114.836889849432,"i",0.0796614307851594,0.328976915868816,0.262934079856968
"258",659,314815,"k","MAU","kennel",0.495493645952928,0.0572194245120552,0.115479633249406,"english",57.2194245120552,"e",0.0796614307851594,0.328976915868816,0.262934079856968
"259",660,314815,"k","MAU","cabbage",0.556923431579164,0.0249628868217766,0.0448228345339932,"english",24.9628868217766,"a",0.0796614307851594,0.328976915868816,0.262934079856968
"260",661,314815,"t","MAU","tiro",0.298113770091848,0.0216806831228473,0.0727262048853615,"spanish",21.6806831228473,"i",0.0796614307851594,0.328976915868816,0.262934079856968
"261",662,314815,"t","MAU","tema",0.341613701005918,0.0206708412373062,0.0605094033887948,"spanish",20.6708412373062,"e",0.0796614307851594,0.328976915868816,0.262934079856968
"262",663,314815,"t","MAU","talla",0.405171741883019,0.0112070839698883,0.0276600829016453,"spanish",11.2070839698883,"a",0.0796614307851594,0.328976915868816,0.262934079856968
"263",664,314815,"k","MAU","quiso",0.413682039322618,0.0643974885189439,0.155669046266527,"spanish",64.3974885189439,"i",0.0796614307851594,0.328976915868816,0.262934079856968
"264",665,314815,"k","MAU","queja",0.409521921641791,0.0395525975889781,0.0965823695845391,"spanish",39.5525975889781,"e",0.0796614307851594,0.328976915868816,0.262934079856968
"265",666,314815,"p","MAU","piso",0.419020238853004,0.0170590316152526,0.0407117127849212,"spanish",17.0590316152526,"i",0.0796614307851594,0.328976915868816,0.262934079856968
"266",667,314815,"p","MAU","pena",0.372024247389323,0.0159928609777531,0.0429887597111824,"spanish",15.9928609777531,"e",0.0796614307851594,0.328976915868816,0.262934079856968
"267",668,314815,"p","MAU","pato",0.361980446326062,0.0105473593570609,0.029137925719778,"spanish",10.5473593570609,"a",0.0796614307851594,0.328976915868816,0.262934079856968
"268",669,314815,"k","MAU","cama",0.331909496986223,0.0319094969862228,0.0961391502080079,"spanish",31.9094969862228,"a",0.0796614307851594,0.328976915868816,0.262934079856968
"269",670,314814,"t","MAU","tiro",0.33298795924225,0.019571211251435,0.0587745313553421,"spanish",19.571211251435,"i",0.933635461342488,0.379090392105517,0.329128911241491
"270",671,314814,"t","MAU","tema",0.419677719575201,0.0217978760045925,0.0519395597809109,"spanish",21.7978760045925,"e",0.933635461342488,0.379090392105517,0.329128911241491
"271",672,314814,"t","MAU","talla",0.353120030855338,0.0162605123421353,0.0460481165646384,"spanish",16.2605123421353,"a",0.933635461342488,0.379090392105517,0.329128911241491
"272",673,314814,"k","MAU","quiso",0.484960632848558,0.0782262485648682,0.161304327127304,"spanish",78.2262485648681,"i",0.933635461342488,0.379090392105517,0.329128911241491
"273",674,314814,"k","MAU","queja",0.405347614092996,0.051154692881745,0.126199565763347,"spanish",51.154692881745,"e",0.933635461342488,0.379090392105517,0.329128911241491
"274",675,314814,"p","MAU","piso",0.337631497560275,0.0144147244546498,0.0426936602740281,"spanish",14.4147244546498,"i",0.933635461342488,0.379090392105517,0.329128911241491
"275",676,314814,"p","MAU","pena",0.309795147013026,0.0135302190844797,0.0436747289779552,"spanish",13.5302190844797,"e",0.933635461342488,0.379090392105517,0.329128911241491
"276",677,314814,"p","MAU","pato",0.376577098880597,0.0136962291905856,0.0363703189368089,"spanish",13.6962291905856,"a",0.933635461342488,0.379090392105517,0.329128911241491
"277",678,314814,"k","MAU","cama",0.329727468427095,0.0488375084005479,0.14811477076362,"spanish",48.8375084005479,"a",0.933635461342488,0.379090392105517,0.329128911241491
"278",679,314814,"t","MAU","tipping",0.444863045350172,0.0201571756601606,0.0453109690068636,"english",20.1571756601606,"i",0.933635461342488,0.379090392105517,0.329128911241491
"279",680,314814,"t","MAU","teller",0.481840215987371,0.0302943599311136,0.062872211421862,"english",30.2943599311136,"e",0.933635461342488,0.379090392105517,0.329128911241491
"280",681,314814,"t","MAU","tacky",0.574073371125144,0.0565455654420206,0.0984988475100234,"english",56.5455654420206,"a",0.933635461342488,0.379090392105517,0.329128911241491
"281",682,314814,"p","MAU","penny",0.41712412098163,0.0137115671641792,0.032871671702685,"english",13.7115671641792,"e",0.933635461342488,0.379090392105517,0.329128911241491
"282",683,314814,"p","MAU","pass",0.516626618748744,0.0210947187141217,0.040831652780905,"english",21.0947187141217,"a",0.933635461342488,0.379090392105517,0.329128911241491
"283",684,314814,"p","MAU","parrot",0.34615208830035,0.0192772831619303,0.0556902119429185,"english",19.2772831619303,"a",0.933635461342488,0.379090392105517,0.329128911241491
"284",685,314814,"k","MAU","kitten",0.373481834816303,0.0603836323191733,0.16167756150409,"english",60.3836323191733,"i",0.933635461342488,0.379090392105517,0.329128911241491
"285",686,314814,"k","MAU","kennel",0.561104944029851,0.0700227468427096,0.12479438576999,"english",70.0227468427096,"e",0.933635461342488,0.379090392105517,0.329128911241491
"286",687,314814,"k","MAU","cabbage",0.595063020235362,0.0450630202353617,0.0757281476129002,"english",45.0630202353617,"a",0.933635461342488,0.379090392105517,0.329128911241491
"287",688,314814,"t","MAU","tir",0.316523277841561,0.037970493685419,0.119961141386971,"french",37.9704936854191,"i",0.933635461342488,0.379090392105517,0.329128911241491
"288",689,314814,"t","MAU","terre",0.503027023536165,0.0450020665901263,0.0894625228556749,"french",45.0020665901263,"e",0.933635461342488,0.379090392105517,0.329128911241491
"289",690,314814,"t","MAU","tasse",0.457261642508611,0.0184578788748564,0.0403661211852223,"french",18.4578788748564,"a",0.933635461342488,0.379090392105517,0.329128911241491
"290",691,314814,"k","MAU","quitte",0.372071326061998,0.0721908151549941,0.194024129510494,"french",72.1908151549941,"i",0.933635461342488,0.379090392105517,0.329128911241491
"291",692,314814,"k","MAU","quelle",0.381462830080367,0.0719525581551455,0.188622724106531,"french",71.9525581551455,"e",0.933635461342488,0.379090392105517,0.329128911241491
"292",693,314814,"p","MAU","pile",0.545390413318025,0.037970493685419,0.0696207574577918,"french",37.9704936854191,"i",0.933635461342488,0.379090392105517,0.329128911241491
"293",694,314814,"p","MAU","pere",0.499150351607348,0.021534192020666,0.0431416945842516,"french",21.534192020666,"e",0.933635461342488,0.379090392105517,0.329128911241491
"294",695,314813,"t","MAU","tir",0.384659086454199,0.0270596141186675,0.0703470035456694,"french",27.0596141186675,"i",0.59139885149265,0.298483930123374,0.617490134381805
"295",696,314813,"t","MAU","terre",0.391344831211357,0.0168003670051022,0.0429298298206697,"french",16.8003670051022,"e",0.59139885149265,0.298483930123374,0.617490134381805
"296",697,314813,"t","MAU","tasse",0.528499745184398,0.0128767113117924,0.0243646499910791,"french",12.8767113117924,"a",0.59139885149265,0.298483930123374,0.617490134381805
"297",698,314813,"k","MAU","quitte",0.387083185883144,0.0464794074311152,0.120076017575061,"french",46.4794074311152,"i",0.59139885149265,0.298483930123374,0.617490134381805
"298",699,314813,"k","MAU","quelle",0.45538420391062,0.028922339671837,0.0635119519374319,"french",28.922339671837,"e",0.59139885149265,0.298483930123374,0.617490134381805
"299",700,314813,"p","MAU","pile",0.539024149806441,0.0190849266981699,0.0354064408895651,"french",19.0849266981699,"i",0.59139885149265,0.298483930123374,0.617490134381805
"300",701,314813,"p","MAU","pere",0.454657728185993,0.0179305109070034,0.0394373828825984,"french",17.9305109070034,"e",0.59139885149265,0.298483930123374,0.617490134381805
"301",702,314813,"p","MAU","patte",0.366782808966041,0.0246936681407397,0.0673250423332299,"french",24.6936681407397,"a",0.59139885149265,0.298483930123374,0.617490134381805
"302",703,314813,"t","MAU","tiro",0.34727991891504,0.0150299870838117,0.0432791712540358,"spanish",15.0299870838117,"i",0.59139885149265,0.298483930123374,0.617490134381805
"303",704,314813,"t","MAU","tema",0.457138310849598,0.0171383108495982,0.0374904278264195,"spanish",17.1383108495982,"e",0.59139885149265,0.298483930123374,0.617490134381805
"304",705,314813,"t","MAU","talla",0.468619099516593,0.0174742568570683,0.0372888276962974,"spanish",17.4742568570683,"a",0.59139885149265,0.298483930123374,0.617490134381805
"305",706,314813,"k","MAU","quiso",0.560917551664753,0.0446504879448909,0.0796025865341033,"spanish",44.6504879448909,"i",0.59139885149265,0.298483930123374,0.617490134381805
"306",707,314813,"k","MAU","queja",0.491655119833525,0.0231455941446614,0.0470768903057464,"spanish",23.1455941446614,"e",0.59139885149265,0.298483930123374,0.617490134381805
"307",708,314813,"p","MAU","piso",0.440589834349226,0.0176073860139793,0.0399632144032245,"spanish",17.6073860139793,"i",0.59139885149265,0.298483930123374,0.617490134381805
"308",709,314813,"p","MAU","pena",0.385162600714737,0.0105112213319201,0.0272903477970464,"spanish",10.5112213319201,"e",0.59139885149265,0.298483930123374,0.617490134381805
"309",710,314813,"p","MAU","pato",0.444681224885189,0.00902385189437438,0.0202928556219216,"spanish",9.02385189437438,"a",0.59139885149265,0.298483930123374,0.617490134381805
"310",711,314813,"k","MAU","cama",0.409242440442021,0.0278919058553387,0.0681549690330574,"spanish",27.8919058553387,"a",0.59139885149265,0.298483930123374,0.617490134381805
"311",712,314813,"t","MAU","tipping",0.450521889322099,0.012060503043119,0.0267700711751575,"english",12.060503043119,"i",0.59139885149265,0.298483930123374,0.617490134381805
"312",713,314813,"t","MAU","teller",0.492336448765787,0.0195229633991105,0.0396537031699596,"english",19.5229633991105,"e",0.59139885149265,0.298483930123374,0.617490134381805
"313",714,314813,"t","MAU","tacky",0.565287639925373,0.0195126148105625,0.0345180284025643,"english",19.5126148105625,"a",0.59139885149265,0.298483930123374,0.617490134381805
"314",715,314813,"p","MAU","pass",0.479614354512131,0.0213089290000261,0.0444292978297153,"english",21.3089290000261,"a",0.59139885149265,0.298483930123374,0.617490134381805
"315",716,314813,"p","MAU","parrot",0.488748694374282,0.0191970756001851,0.0392780089668824,"english",19.1970756001851,"a",0.59139885149265,0.298483930123374,0.617490134381805
"316",717,314813,"k","MAU","kennel",0.530571544919633,0.0405715449196327,0.0764676230908278,"english",40.5715449196327,"e",0.59139885149265,0.298483930123374,0.617490134381805
"317",718,314813,"k","MAU","cabbage",0.590196239954076,0.055315040183697,0.0937231321365266,"english",55.315040183697,"a",0.59139885149265,0.298483930123374,0.617490134381805
"318",719,314812,"t","MAU","tiro",0.474911416475315,0.0223252439724453,0.0470092804635824,"spanish",22.3252439724453,"i",0.468922552099437,0.342572595559277,0.709899606537796
"319",720,314812,"t","MAU","tema",0.585107197187141,0.0191610361653274,0.0327479071483698,"spanish",19.1610361653274,"e",0.468922552099437,0.342572595559277,0.709899606537796
"320",721,314812,"t","MAU","talla",0.676436778249963,0.014896488126828,0.0220219961507227,"spanish",14.896488126828,"a",0.468922552099437,0.342572595559277,0.709899606537796
"321",722,314812,"k","MAU","quiso",0.607226435132032,0.0567213547646384,0.0934105491509196,"spanish",56.7213547646384,"i",0.468922552099437,0.342572595559277,0.709899606537796
"322",723,314812,"k","MAU","queja",0.743725527411022,0.0437255274110218,0.0587925596197221,"spanish",43.7255274110218,"e",0.468922552099437,0.342572595559277,0.709899606537796
"323",724,314812,"p","MAU","piso",0.549259768032162,0.0132672096996471,0.0241547087040066,"spanish",13.2672096996471,"i",0.468922552099437,0.342572595559277,0.709899606537796
"324",725,314812,"p","MAU","pena",0.528420544219919,0.01412714410968,0.0267346609896388,"spanish",14.12714410968,"e",0.468922552099437,0.342572595559277,0.709899606537796
"325",726,314812,"p","MAU","pato",0.700268337399541,0.0102683373995407,0.0146634323603325,"spanish",10.2683373995407,"a",0.468922552099437,0.342572595559277,0.709899606537796
"326",727,314812,"k","MAU","cama",0.671584282320395,0.035987919043188,0.0535866011021668,"spanish",35.987919043188,"a",0.468922552099437,0.342572595559277,0.709899606537796
"327",728,314812,"t","MAU","tipping",0.723945409509885,0.0353440320511756,0.0488214050215523,"english",35.3440320511756,"i",0.468922552099437,0.342572595559277,0.709899606537796
"328",729,314812,"t","MAU","teller",0.551596649122634,0.0248890609072124,0.0451218493564107,"english",24.8890609072124,"e",0.468922552099437,0.342572595559277,0.709899606537796
"329",730,314812,"t","MAU","tacky",0.511643516791045,0.0216435167910448,0.0423019467280459,"english",21.6435167910448,"a",0.468922552099437,0.342572595559277,0.709899606537796
"330",731,314812,"p","MAU","penny",0.518740043685549,0.0120333342700585,0.023197234176417,"english",12.0333342700585,"e",0.468922552099437,0.342572595559277,0.709899606537796
"331",732,314812,"p","MAU","pass",0.565150952927669,0.0204830485648022,0.0362435000041904,"english",20.4830485648022,"a",0.468922552099437,0.342572595559277,0.709899606537796
"332",733,314812,"p","MAU","parrot",0.528162600459242,0.0105473593570609,0.0199699095465863,"english",10.5473593570609,"a",0.468922552099437,0.342572595559277,0.709899606537796
"333",734,314812,"k","MAU","kitten",0.781598243719503,0.0858868968511327,0.10988624595983,"english",85.8868968511327,"i",0.468922552099437,0.342572595559277,0.709899606537796
"334",735,314812,"k","MAU","kennel",0.72768078716992,0.0543189006888636,0.0746466055536789,"english",54.3189006888636,"e",0.468922552099437,0.342572595559277,0.709899606537796
